id,title,authors,venue,year
journals/sigmod/ShahMFH01,JAVA SUPPORT FOR DATA-INTENSIVE SYSTEMS: EXPERIENCES BUILDING THE TELEGRAPH DATAFLOW SYSTEM,"MICHAEL J. FRANKLIN, SAMUEL MADDEN, JOSEPH M. HELLERSTEIN, MEHUL A. SHAH",SIGMOD Record,2001
conf/vldb/ClaussenKMP97,OPTIMIZING QUERIES WITH UNIVERSAL QUANTIFICATION IN OBJECT-ORIENTED AND OBJECT-RELATIONAL DATABASES,"GUIDO MOERKOTTE, JENS CLAUSSEN, KLAUS PEITHNER, ALFONS KEMPER",VLDB,1997
conf/sigmod/ChanI99,AN EFFICIENT BITMAP ENCODING SCHEME FOR SELECTION QUERIES,"CHEE YONG CHAN, YANNIS E. IOANNIDIS",SIGMOD Conference,1999
journals/sigmod/DarwenD95,THE THIRD MANIFESTO,"C. J. DATE, HUGH DARWEN",SIGMOD Record,1995
journals/vldb/MehtaD97,DATA PLACEMENT IN SHARED-NOTHING PARALLEL DATABASE SYSTEMS,"MANISH MEHTA, DAVID J. DEWITT",VLDB J.,1997
journals/sigmod/BilirisP96,THE BESS OBJECT STORAGE MANAGER: ARCHITECTURE OVERVIEW,"ALEXANDROS BILIRIS, EUTHIMIOS PANAGOS",SIGMOD Record,1996
journals/sigmod/DemersGRTY03,THE COUGAR PROJECT: A WORK-IN-PROGRESS REPORT,"AGATHONIKI TRIGONI, RAJMOHAN RAJARAMAN, ALAN J. DEMERS, YONG YAO, JOHANNES GEHRKE",SIGMOD Record,2003
conf/vldb/LudasaherGM00,MODEL-BASED INFORMATION INTEGRATION IN A NEUROSCIENCE MEDIATOR SYSTEM,"BERTRAM LUDASCHER, AMARNATH GUPTA, MARYANN E. MARTONE",VLDB,2000
conf/sigmod/GreenwaldK01,SPACE-EFFICIENT ONLINE COMPUTATION OF QUANTILE SUMMARIES,"SANJEEV KHANNA, MICHAEL GREENWALD",SIGMOD Conference,2001
conf/vldb/BouganimNPW03,CHIP-SECURED DATA ACCESS: RECONCILING ACCESS RIGHTS WITH DATA ENCRYPTION,"PHILIPPE PUCHERAL, LILAN WU, LUC BOUGANIM, FRANCOIS DANG NGOC",VLDB,2003
conf/sigmod/RamakrishnanD98,THE POINTCAST NETWORK,"VIBHA DAYAL, SATISH RAMAKRISHNAN",SIGMOD Conference,1998
conf/sigmod/Norrie95,INTEGRATION APPROACHES FOR CIM,MOIRA C. NORRIE,SIGMOD Conference,1995
journals/sigmod/Hellerstein03,TOWARD NETWORK DATA INDEPENDENCE,JOSEPH M. HELLERSTEIN,SIGMOD Record,2003
conf/sigmod/LiuPTBBZBHY98,CQ: A PERSONALIZED UPDATE MONITORING TOOLKIT,"DAVID BUTTLER, TONG ZHOU, LING LIU, PAUL BENNINGHOFF, WEI HAN, CALTON PU, FENGHUA YU, WEI TANG, JOHN BIGGS",SIGMOD Conference,1998
conf/sigmod/GraySSU03,THE LOWELL REPORT,"HANS-JORG SCHEK, MICHAEL STONEBRAKER, JIM GRAY, JEFFREY D. ULLMAN",SIGMOD Conference,2003
conf/sigmod/MaddenH02,DISTRIBUTING QUERIES OVER LOW-POWER WIRELESS SENSOR NETWORKS,"SAMUEL MADDEN, JOSEPH M. HELLERSTEIN",SIGMOD Conference,2002
conf/sigmod/CorralMTV00,CLOSEST PAIR QUERIES IN SPATIAL DATABASES,"YANNIS THEODORIDIS, YANNIS MANOLOPOULOS, ANTONIO CORRAL, MICHAEL VASSILAKOPOULOS",SIGMOD Conference,2000
journals/sigmod/BrunieK96,CONTROL STRATEGIES FOR COMPLEX RELATIONAL QUERY PROCESSING IN SHARED NOTHING SYSTEMS,"LIONEL BRUNIE, HARALD KOSCH",SIGMOD Record,1996
conf/vldb/ConradGJM02,DATABASE SELECTION USING ACTUAL PHYSICAL AND ACQUIRED LOGICAL COLLECTION RESOURCES IN A MASSIVE DOMAIN-SPECIFIC OPERATIONAL ENVIRONMENT,"XI S. GUO, JACK G. CONRAD, PETER JACKSON, MONEM MEZIOU",VLDB,2002
conf/vldb/MadhavanBR01,GENERIC SCHEMA MATCHING WITH CUPID,"PHILIP A. BERNSTEIN, ERHARD RAHM, JAYANT MADHAVAN",VLDB,2001
conf/sigmod/BunemanDHS96,A QUERY LANGUAGE AND OPTIMIZATION TECHNIQUES FOR UNSTRUCTURED DATA,"GERD G. HILLEBRAND, PETER BUNEMAN, SUSAN B. DAVIDSON, DAN SUCIU",SIGMOD Conference,1996
conf/sigmod/BilirisFOP96,BESS: STORAGE SUPPORT FOR INTERACTIVE VISUALIZATION SYSTEMS,"WILLIAM O'CONNELL, THOMAS A. FUNKHOUSER, ALEXANDROS BILIRIS, EUTHIMIOS PANAGOS",SIGMOD Conference,1996
journals/tods/FegarasM00,OPTIMIZING OBJECT QUERIES USING AN EFFECTIVE CALCULUS,"LEONIDAS FEGARAS, DAVID MAIER",ACM Trans. Database Syst.,2000
journals/sigmod/MeltonE02,AN EARLY LOOK AT XQUERY,"ANDREW EISENBERG, JIM MELTON",SIGMOD Record,2002
conf/vldb/PellenkoftLK97,THE COMPLEXITY OF TRANSFORMATION-BASED JOIN ENUMERATION,"CESAR A. GALINDO-LEGARIA, MARTIN L. KERSTEN, ARJAN PELLENKOFT",VLDB,1997
conf/vldb/SantiniG02,GEMBASE: A GEOMETRIC MEDIATOR FOR BRAIN ANALYSIS WITH SURFACE ENSEMBLES,"AMARNATH GUPTA, SIMONE SANTINI",VLDB,2002
conf/vldb/BunemanDHOW95,A DATA TRANSFORMATION SYSTEM FOR BIOLOGICAL DATA SOURCES,"SUSAN B. DAVIDSON, LIMSOON WONG, KYLE HART, PETER BUNEMAN, G. CHRISTIAN OVERTON",VLDB,1995
conf/vldb/GionisIM99,SIMILARITY SEARCH IN HIGH DIMENSIONS VIA HASHING,"RAJEEV MOTWANI, ARISTIDES GIONIS, PIOTR INDYK",VLDB,1999
journals/tods/TariSS97,OBJECT NORMAL FORMS AND DEPENDENCY CONSTRAINTS FOR OBJECT-ORIENTED SCHEMATA,"ZAHIR TARI, STEFANO SPACCAPIETRA, JOHN STOKES",ACM Trans. Database Syst.,1997
conf/vldb/LiPHCAAT03,CACHEPORTAL II: ACCELERATION OF VERY LARGE SCALE DATA CENTER-HOSTED DATABASE-DRIVEN WEB APPLICATIONS,"WANG-PIN HSIUNG, KUNIHIRO TANIGUCHI, YUSUF AKCA, OLIVER PO, WEN-SYAN LI, DIVYAKANT AGRAWAL, K. SELCUK CANDAN",VLDB,2003
conf/vldb/ParkMC02,STRUCTURAL FUNCTION INLINING TECHNIQUE FOR STRUCTURALLY RECURSIVE XML QUERIES,"JUN-KI MIN, CHIN-WAN CHUNG, CHANG-WON PARK",VLDB,2002
conf/vldb/OlstonW00,OFFERING A PRECISION-PERFORMANCE TRADEOFF FOR AGGREGATION QUERIES OVER REPLICATED DATA,"JENNIFER WIDOM, CHRIS OLSTON",VLDB,2000
conf/vldb/NarayananS01,TAVANT SYSTEM ARCHITECTURE FOR SELL-SIDE CHANNEL MANAGEMENT,"SUBBU N. SUBRAMANIAN, SRINIVASA NARAYANAN",VLDB,2001
journals/sigmod/HalkidiBV02a,CLUSTERING VALIDITY CHECKING METHODS: PART II,"MICHALIS VAZIRGIANNIS, MARIA HALKIDI, YANNIS BATISTAKIS",SIGMOD Record,2002
journals/sigmod/RossAJS02,REMINISCENCES ON INFLUENTIAL PAPERS,"THEODORE JOHNSON, AMR EL ABBADI, RICHARD T. SNODGRASS, KENNETH A. ROSS",SIGMOD Record,2002
conf/sigmod/ZadorozhnyRVUB02,EFFICIENT EVALUATION OF QUERIES IN A MEDIATOR FOR WEBSOURCES,"TOLGA URHAN, LAURA BRIGHT, VLADIMIR ZADOROZHNY, MARIA-ESTHER VIDAL, LOUIQA RASCHID",SIGMOD Conference,2002
conf/sigmod/QunLO03,D(K)-INDEX: AN ADAPTIVE STRUCTURAL SUMMARY FOR GRAPH-STRUCTURED DATA,"CHEN QUN, ANDREW LIM, KIAN WIN ONG",SIGMOD Conference,2003
journals/tods/Jimenez-PerisPAK03,ARE QUORUMS AN ALTERNATIVE FOR DATA REPLICATION?,"BETTINA KEMME, RICARDO JIMENEZ-PERIS, MARTA PATINO-MARTINEZ, GUSTAVO ALONSO",ACM Trans. Database Syst.,2003
journals/tods/DekhtyarRS01,"PROBABILISTIC TEMPORAL DATABASES, I: ALGEBRA","ALEX DEKHTYAR, ROBERT ROSS, V. S. SUBRAHMANIAN",ACM Trans. Database Syst.,2001
conf/sigmod/Brown99,IMPLEMENTING THE SPIRIT OF SQL-99,PAUL BROWN,SIGMOD Conference,1999
conf/sigmod/StonebrakerH01,CONTENT INTEGRATION FOR E-BUSINESS,"JOSEPH M. HELLERSTEIN, MICHAEL STONEBRAKER",SIGMOD Conference,2001
conf/sigmod/SzalayGKT00,DESIGNING AND MINING MULTI-TERABYTE ASTRONOMY ARCHIVES: THE SLOAN DIGITAL SKY SURVEY,"ALEXANDER S. SZALAY, DONALD R. SLUTZ, ANI THAKAR, JIM GRAY, PETER Z. KUNSZT",SIGMOD Conference,2000
conf/sigmod/JoshiA01,MINING NEEDLE IN A HAYSTACK: CLASSIFYING RARE CLASSES VIA TWO-PHASE RULE INDUCTION,"RAMESH C. AGARWAL, MAHESH V. JOSHI",SIGMOD Conference,2001
conf/sigmod/OrdonezC00,SQLEM: FAST CLUSTERING IN SQL USING THE EM ALGORITHM,"PAUL CEREGHINI, CARLOS ORDONEZ",SIGMOD Conference,2000
conf/vldb/PetrovicBJ03,S-TOPSS: SEMANTIC TORONTO PUBLISH/SUBSCRIBE SYSTEM,"IOANA BURCEA, MILENKO PETROVIC, HANS-ARNO JACOBSEN",VLDB,2003
conf/vldb/Leymann01,MANAGING BUSINESS PROCESSES VIA WORKFLOW TECHNOLOGY,FRANK LEYMANN,VLDB,2001
conf/sigmod/AvnurHLORRRW98,CONTROL: CONTINUOUS OUTPUT AND NAVIGATION TECHNOLOGY WITH REFINEMENT ON-LINE,"BRUCE LO, TALI ROTH, RON AVNUR, JOSEPH M. HELLERSTEIN, CHRIS OLSTON, KIRK WYLIE, BHASKARAN RAMAN, VIJAYSHANKAR RAMAN",SIGMOD Conference,1998
journals/sigmod/KiyokiKH94,A METADATABASE SYSTEM FOR SEMANTIC IMAGE SEARCH BY A MATHEMATICAL MODEL OF MEANING,"YASUSHI KIYOKI, TAKANARI HAYAMA, TAKASHI KITAGAWA",SIGMOD Record,1994
conf/sigmod/HsiaoN00,DLFM: A TRANSACTIONAL RESOURCE MANAGER,"HUI-I HSIAO, INDERPAL NARANG",SIGMOD Conference,2000
conf/sigmod/Chakrabarti99,HYPERTEXT DATABASES AND DATA MINING,SOUMEN CHAKRABARTI,SIGMOD Conference,1999
journals/sigmod/SycaraKWL99,DYNAMIC SERVICE MATCHMAKING AMONG AGENTS IN OPEN INFORMATION ENVIRONMENTS,"MATTHIAS KLUSCH, KATIA P. SYCARA, SETH WIDOFF, JIANGUO LU",SIGMOD Record,1999
journals/sigmod/HasanFV96,OPEN ISSUES IN PARALLEL QUERY OPTIMIZATION,"WAQAR HASAN, PATRICK VALDURIEZ, DANIELA FLORESCU",SIGMOD Record,1996
conf/sigmod/Ahn94,DATABASE ISSUES IN TELECOMMUNICATIONS NETWORK MANAGEMENT,ILSOO AHN,SIGMOD Conference,1994
conf/vldb/Mina98,MAPINFO SPATIALWARE: A SPATIAL INFORMATION SERVER FOR RDBMS,CHEBEL MINA,VLDB,1998
conf/sigmod/OhHP00,EFFICIENT AND COST-EFFECTIVE TECHNIQUES FOR BROWSING AND INDEXING LARGE VIDEO DATABASES,"KIEN A. HUA, JUNG-HWAN OH",SIGMOD Conference,2000
conf/vldb/TsoisS03,THE GENERALIZED PRE-GROUPING TRANSFORMATION: AGGREGATE-QUERY OPTIMIZATION IN THE PRESENCE OF DEPENDENCIES,"TIMOS K. SELLIS, ARIS TSOIS",VLDB,2003
conf/vldb/MiningGroup96,MINESET(TM): A SYSTEM FOR HIGH-END DATA MINING AND VISUALIZATION,?,VLDB,1996
journals/sigmod/BorgidaCS98,KRDB '98: THE 5TH INTERNATIONAL WORKSHOP ON KNOWLEDGE REPRESENTATION MEETS DATABASES,"ALEXANDER BORGIDA, MARTIN STAUDT, VINAY K. CHAUDHRI",SIGMOD Record,1998
conf/vldb/BonczRK98,THE DRILL DOWN BENCHMARK,"PETER A. BONCZ, TIM RUHL, FRED KWAKKEL",VLDB,1998
conf/vldb/Galindo-LegariaPK94,"FAST, RANDOMIZED JOIN-ORDER SELECTION - WHY USE TRANSFORMATIONS?","ARJAN PELLENKOFT, CESAR A. GALINDO-LEGARIA, MARTIN L. KERSTEN",VLDB,1994
conf/sigmod/Ross00,EXPRESSING BUSINESS RULES,RONALD G. ROSS,SIGMOD Conference,2000
journals/vldb/LiR99,FAST JOINS USING JOIN INDICES,"KENNETH A. ROSS, ZHE LI",VLDB J.,1999
journals/tods/GunopulosKMSTS03,DISCOVERING ALL MOST SPECIFIC SENTENCES,"SANJEEV SALUJA, HANNU TOIVONEN, RONI KHARDON, HEIKKI MANNILA, RAM SEWAK SHARM, DIMITRIOS GUNOPULOS",ACM Trans. Database Syst.,2003
conf/sigmod/MoonSL00,ADAPTIVE MULTI-STAGE DISTANCE JOIN PROCESSING,"SUKHO LEE, BONGKI MOON, HYOSEOP SHIN",SIGMOD Conference,2000
conf/vldb/WuFSP00,FALCON: FEEDBACK ADAPTIVE LOOP FOR CONTENT-BASED RETRIEVAL,"CHRISTOS FALOUTSOS, LEEJAY WU, KATIA P. SYCARA, TERRY R. PAYNE",VLDB,2000
conf/vldb/LuTD95,THE FITTEST SURVIVES: AN ADAPTIVE APPROACH TO QUERY OPTIMIZATION,"KIAN-LEE TAN, SON DAO, HONGJUN LU",VLDB,1995
journals/sigmod/Danish98,BUILDING DATABASE-DRIVEN ELECTRONIC CATALOGS,SHERIF DANISH,SIGMOD Record,1998
conf/vldb/Chiueh94,CONTENT-BASED IMAGE INDEXING,TZI-CKER CHIUEH,VLDB,1994
conf/sigmod/LeeKOTM00,TOWARDS SELF-TUNING DATA PLACEMENT IN PARALLEL DATABASE SYSTEMS,"MONG-LI LEE, BENG CHIN OOI, ANIRBAN MONDAL, KIAN-LEE TAN, MASARU KITSUREGAWA",SIGMOD Conference,2000
conf/sigmod/AdyaGLM95,EFFICIENT OPTIMISTIC CONCURRENCY CONTROL USING LOOSELY SYNCHRONIZED CLOCKS,"BARBARA LISKOV, ATUL ADYA, ROBERT GRUBER, UMESH MAHESHWARI",SIGMOD Conference,1995
conf/sigmod/MelnikRB03,RONDO: A PROGRAMMING PLATFORM FOR GENERIC MODEL MANAGEMENT,"PHILIP A. BERNSTEIN, ERHARD RAHM, SERGEY MELNIK",SIGMOD Conference,2003
journals/tods/Hellerstein98,OPTIMIZATION TECHNIQUES FOR QUERIES WITH EXPENSIVE METHODS,JOSEPH M. HELLERSTEIN,ACM Trans. Database Syst.,1998
conf/sigmod/LlirbatFS97,ELIMINATING COSTLY REDUNDANT COMPUTATIONS FROM SQL TRIGGER EXECUTIONS,"FRANCOIS LLIRBAT, FRANCOISE FABRET, ERIC SIMON",SIGMOD Conference,1997
conf/sigmod/DoRD99,THE NEED FOR DISTRIBUTED ASYNCHRONOUS TRANSACTIONS,"LYMAN DO, PRABHU RAM, PAMELA DREW",SIGMOD Conference,1999
conf/vldb/LiCHPALHAY01,CACHE PORTAL: TECHNOLOGY FOR ACCELERATING DATABASE-DRIVEN E-COMMERCE WEB SITES,"YUSUF AKCA, CEMAL YILMAZ, K. SELCUK CANDAN, WEN-SYAN LI, WEI-KUANG WAINE HUANG, QIONG LUO, DIVYAKANT AGRAWAL, WANG-PIN HSIUNG, OLIVER PO",VLDB,2001
conf/vldb/PapadiasT01,MV3R-TREE: A SPATIO-TEMPORAL ACCESS METHOD FOR TIMESTAMP AND INTERVAL QUERIES,"DIMITRIS PAPADIAS, YUFEI TAO",VLDB,2001
conf/sigmod/CareyCNVDRSM99,"O-O, WHAT'S HAPPENING TO DB2?","RICHARD SWAGERMAN, NELSON MENDONCA MATTOS, MICHAEL J. CAREY, SRINIVASA NARAYANAN, BENNET VANCE, DOUG DOOLE, SERGE RIELAU, DONALD D. CHAMBERLIN",SIGMOD Conference,1999
conf/vldb/YangG01,COMPARING HYBRID PEER-TO-PEER SYSTEMS,"BEVERLY YANG, HECTOR GARCIA-MOLINA",VLDB,2001
conf/sigmod/OlstonWACELSS98,DATASPLASH,"VUK ERCEGOVAC, ALLISON WOODRUFF, MICHAEL STONEBRAKER, MARK LIN, MYBRID SPALDING, ALEXANDER AIKEN, CHRIS OLSTON, MICHAEL CHU",SIGMOD Conference,1998
journals/tods/KotidisR01,A CASE FOR DYNAMIC VIEW MANAGEMENT,"NICK ROUSSOPOULOS, YANNIS KOTIDIS",ACM Trans. Database Syst.,2001
conf/vldb/TorloneA03,CHAMELEON: AN EXTENSIBLE AND CUSTOMIZABLE TOOL FOR WEB DATA TRANSLATION,"RICCARDO TORLONE, PAOLO ATZENI",VLDB,2003
journals/sigmod/DogacDATKCD98,A WORKFLOW-BASED ELECTRONIC MARKETPLACE ON THE WEB,"IBRAHIM CINGIL, NAZIFE DIMILILER, NESIME TATBUL, ILKER DURUSOY, ASUMAN DOGAC, PINAR KOKSAL, SENA NURAL ARPINAR",SIGMOD Record,1998
journals/vldb/DoanMDDH03,LEARNING TO MATCH ONTOLOGIES ON THE SEMANTIC WEB,"JAYANT MADHAVAN, ROBIN DHAMANKAR, ALON Y. HALEVY, PEDRO DOMINGOS, ANHAI DOAN",VLDB J.,2003
journals/sigmod/David03,ANSI SQL HIERARCHICAL PROCESSING CAN FULLY INTEGRATE NATIVE XML,MICHAEL M. DAVID,SIGMOD Record,2003
conf/vldb/Schoning98,THE ADABAS BUFFER POOL MANAGER,HARALD SCHONING,VLDB,1998
conf/sigmod/CranorGJSS02,GIGASCOPE: HIGH PERFORMANCE NETWORK MONITORING WITH AN SQL INTERFACE,"YUAN GAO, THEODORE JOHNSON, CHARLES D. CRANOR, VLADISLAV SHKAPENYUK, OLIVER SPATSCHECK",SIGMOD Conference,2002
conf/sigmod/HernandezS95,THE MERGE/PURGE PROBLEM FOR LARGE DATABASES,"SALVATORE J. STOLFO, MAURICIO A. HERNANDEZ",SIGMOD Conference,1995
conf/vldb/PapadiasZMT03,QUERY PROCESSING IN SPATIAL NETWORK DATABASES,"NIKOS MAMOULIS, JUN ZHANG, DIMITRIS PAPADIAS, YUFEI TAO",VLDB,2003
conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,A NANOTECHNOLOGY-BASED APPROACH TO DATA STORAGE,"B. GOTSMANN, A. DHOLAKIA, G. CHERUBINI, WALTER HABERLE, H. POZIDIS, MICHEL DESPONT, RICHARD STUTZ, P. BACHTOLD, C. HAGLEITNER, T. R. ALBRECHT, HUGO E. ROTHUIZEN, GERD K. BINNIG, D. JUBIN, A. PANTAZI, M. A. LANTZ, E. ELEFTHERIOU, URS DURIG, T. LOELIGER, PETER VETTIGER, D. WIESMANN, UTE DRECHSLER",VLDB,2003
conf/vldb/OoiGT98,FAST HIGH-DIMENSIONAL DATA SEARCH IN INCOMPLETE DATABASES,"KIAN-LEE TAN, CHENG HIAN GOH, BENG CHIN OOI",VLDB,1998
journals/vldb/FengYLH02,A TEMPLATE MODEL FOR MULTIDIMENSIONAL INTER-TRANSACTIONAL ASSOCIATION RULES,"JEFFREY XU YU, HONGJUN LU, LING FENG, JIAWEI HAN",VLDB J.,2002
conf/sigmod/GehrkeGRL99,BOAT-OPTIMISTIC DECISION TREE CONSTRUCTION,"WEI-YIN LOH, RAGHU RAMAKRISHNAN, VENKATESH GANTI, JOHANNES GEHRKE",SIGMOD Conference,1999
conf/sigmod/MaddenSHR02,CONTINUOUSLY ADAPTIVE CONTINUOUS QUERIES OVER STREAMS,"SAMUEL MADDEN, MEHUL A. SHAH, VIJAYSHANKAR RAMAN, JOSEPH M. HELLERSTEIN",SIGMOD Conference,2002
journals/sigmod/KempsterST99,DILUTING ACID,"PETER THANISCH, COLIN STIRLING, TIM KEMPSTER",SIGMOD Record,1999
journals/sigmod/HasanMV96,APPLYING DATABASE VISUALIZATION TO THE WORLD WIDE WEB,"ALBERTO O. MENDELZON, DIMITRA VISTA, MASUM Z. HASAN",SIGMOD Record,1996
conf/vldb/BenediktCFRZZ02,DTD-DIRECTED PUBLISHING WITH ATTRIBUTE TRANSLATION GRAMMARS,"MICHAEL BENEDIKT, AOYING ZHOU, RAJEEV RASTOGI, SHIHUI ZHENG, CHEE YONG CHAN, WENFEI FAN",VLDB,2002
conf/vldb/ChaudhuriGN03,PRIMITIVES FOR WORKLOAD SUMMARIZATION AND IMPLICATIONS FOR SQL,"SURAJIT CHAUDHURI, PRASANNA GANESAN, VIVEK R. NARASAYYA",VLDB,2003
conf/vldb/ZouS98,SAFELY AND EFFICIENTLY UPDATING REFERENCES DURING ON-LINE REORGANIZATION,"BETTY SALZBERG, CHENDONG ZOU",VLDB,1998
journals/tods/FormicaGM98,AN EFFICIENT METHOD FOR CHECKING OBJECT-ORIENTED DATABASE SCHEMA CORRECTNESS,"MICHELE MISSIKOFF, ANNA FORMICA, HANS DIETMAR GROGER",ACM Trans. Database Syst.,1998
conf/vldb/SarawagiS96,REORDERING QUERY EXECUTION IN TERTIARY MEMORY DATABASES,"MICHAEL STONEBRAKER, SUNITA SARAWAGI",VLDB,1996
conf/vldb/Rengarajan96,HOW SYSTEM 11 SQL SERVER BECAME FAST,T. K. RENGARAJAN,VLDB,1996
journals/sigmod/Jhingran00,MOVING UP THE FOOD CHAIN: SUPPORTING E-COMMERCE APPLICATIONS ON DATABASES,ANANT JHINGRAN,SIGMOD Record,2000
conf/sigmod/ChungMS02,APEX: AN ADAPTIVE PATH INDEX FOR XML DATA,"CHIN-WAN CHUNG, KYUSEOK SHIM, JUN-KI MIN",SIGMOD Conference,2002
journals/vldb/Bertino94,INDEX CONFIGURATION IN OBJECT-ORIENTED DATABASES,ELISA BERTINO,VLDB J.,1994
conf/vldb/TaoPS02,CONTINUOUS NEAREST NEIGHBOR SEARCH,"DIMITRIS PAPADIAS, YUFEI TAO, QIONGMAO SHEN",VLDB,2002
journals/sigmod/Ozsu02b,CHAIR'S MESSAGE,M. TAMER OZSU,SIGMOD Record,2002
journals/sigmod/Manola98,TOWARDS A RICHER WEB OBJECT MODEL,FRANK MANOLA,SIGMOD Record,1998
conf/sigmod/MerialdoAMMP00,HOMER: A MODEL-BASED CASE TOOL FOR DATA-INTENSIVE WEB SITES,"PAOLO ATZENI, PAOLO MERIALDO, MARCO PECORONE, MARCO MAGNANTE, GIANSALVATORE MECCA",SIGMOD Conference,2000
conf/vldb/HoelS94,PERFORMANCE OF DATA-PARALLEL SPATIAL OPERATIONS,"HANAN SAMET, ERIK G. HOEL",VLDB,1994
conf/sigmod/Eaton98,MANAGING LARGE SYSTEMS WITH DB2 UDB,CHRIS EATON,SIGMOD Conference,1998
conf/sigmod/BornhovdAKMPR03,DBCACHE: MIDDLE-TIER DATABASE CACHING FOR HIGHLY SCALABLE E-BUSINESS ARCHITECTURES,"C. MOHAN, SAILESH KRISHNAMURTHY, MEHMET ALTINEL, CHRISTOF BORNHOVD, HAMID PIRAHESH, BERTHOLD REINWALD",SIGMOD Conference,2003
conf/sigmod/HammerGIPUW95,"INFORMATION TRANSLATION, MEDIATION, AND MOSAIC-BASED BROWSING IN THE TSIMMIS SYSTEM","YANNIS PAPAKONSTANTINOU, JOACHIM HAMMER, JENNIFER WIDOM, JEFFREY D. ULLMAN, HECTOR GARCIA-MOLINA, KELLY IRELAND",SIGMOD Conference,1995
journals/sigmod/RossGR03,REMINISCENCES ON INFLUENTIAL PAPERS,"JUN RAO, KENNETH A. ROSS, JOHANNES GEHRKE",SIGMOD Record,2003
journals/sigmod/Anisimov03,"REVIEW OF THE DATA WAREHOUSE TOOLKIT: THE COMPLETE GUIDE TO DIMENSIONAL MODELING (2ND EDITION) BY RALPH KIMBALL, MARGY ROSS. JOHN WILEY & SONS, INC. 2002",ALEXANDER A. ANISIMOV,SIGMOD Record,2003
conf/sigmod/OlstonWL01,ADAPTIVE PRECISION SETTING FOR CACHED APPROXIMATE VALUES,"BOON THAU LOO, JENNIFER WIDOM, CHRIS OLSTON",SIGMOD Conference,2001
conf/sigmod/NestorovAM98,EXTRACTING SCHEMA FROM SEMISTRUCTURED DATA,"SERGE ABITEBOUL, RAJEEV MOTWANI, SVETLOZAR NESTOROV",SIGMOD Conference,1998
conf/vldb/ViglasNB03,MAXIMIZING THE OUTPUT RATE OF MULTI-WAY JOIN QUERIES OVER STREAMING INFORMATION SOURCES,"JOSEF BURGER, JEFFREY F. NAUGHTON, STRATIS VIGLAS",VLDB,2003
journals/vldb/AlbanoGO95,FIBONACCI: A PROGRAMMING LANGUAGE FOR OBJECT DATABASES,"ANTONIO ALBANO, RENZO ORSINI, GIORGIO GHELLI",VLDB J.,1995
conf/sigmod/LometT03,A THEORY OF REDO RECOVERY,"MARK R. TUTTLE, DAVID B. LOMET",SIGMOD Conference,2003
conf/vldb/AnandBH94,AN EMPIRICAL PERFORMANCE STUDY OF THE INGRES SEARCH ACCELERATOR FOR A LARGE PROPERTY MANAGEMENT DATABASE SYSTEM,"JOHN G. HUGHES, DAVID A. BELL, SARABJOT S. ANAND",VLDB,1994
conf/sigmod/BozkayaO97,DISTANCE-BASED INDEXING FOR HIGH-DIMENSIONAL METRIC SPACES,"Z. MERAL OZSOYOGLU, TOLGA BOZKAYA",SIGMOD Conference,1997
journals/sigmod/ArpinarD00,PROVISION OF MARKET SERVICES FOR ECO COMPLIANT ELECTRONIC MARKET PLACES,"SENA NURAL ARPINAR, ASUMAN DOGAC",SIGMOD Record,2000
journals/sigmod/Bernstein01,REPORT ON THE 2001 SIGMOD AND PODS AWARDS,PHILIP A. BERNSTEIN,SIGMOD Record,2001
conf/vldb/AcharyaFZ96,DISSEMINATING UPDATES ON BROADCAST DISKS,"SWARUP ACHARYA, STANLEY B. ZDONIK, MICHAEL J. FRANKLIN",VLDB,1996
journals/vldb/AgrawalHK03,"WATERMARKING RELATIONAL DATA: FRAMEWORK, ALGORITHMS AND ANALYSIS","PETER J. HAAS, RAKESH AGRAWAL, JERRY KIERNAN",VLDB J.,2003
journals/vldb/C94c,"TITLE, FOREWORD, PREFACE TO THE SPECIAL ISSUE ON SPATIAL DATABASE SYSTEMS, INDEX VOL. 3",?,VLDB J.,1994
journals/sigmod/Hainaut03,RESEARCH IN DATABASE ENGINEERING AT THE UNIVERSITY OF NAMUR,JEAN-LUC HAINAUT,SIGMOD Record,2003
conf/sigmod/MorpainCFP96,MAINTAINING DATABASE CONSISTENCY IN PRESENCE OF VALUE DEPENDENCIES IN MULTIDATABASE SYSTEMS,"MICHELE CART, CLAIRE MORPAIN, JEAN-FRANCOIS PONS, JEAN FERRIE",SIGMOD Conference,1996
journals/vldb/EyalM01,INTEGRATING AND CUSTOMIZING HETEROGENEOUS E-COMMERCE APPLICATIONS,"ANAT EYAL, TOVA MILO",VLDB J.,2001
journals/vldb/ChuIT94,A SEMANTIC MODELING APPROACH FOR IMAGE RETRIEVAL BY CONTENT,"RICKY K. TAIRA, ION TIM IEONG, WESLEY W. CHU",VLDB J.,1994
journals/vldb/BernsteinIR03,GUEST EDITORIAL,"YANNIS E. IOANNIDIS, RAGHU RAMAKRISHNAN, PHILIP A. BERNSTEIN",VLDB J.,2003
